Series Name,Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Gross capital formation (current LCU),Lesotho,,,,,,,,2953872500,4084388900,4504929900,5120234300,4743668200,7268030600,7461328400,9032935100,9163582000,8950025900,6824799000,7255440300,9255327500,8879651500
Gross capital formation (current LCU),Liberia,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Libya,2321000000,2218000000,3516000000,6508494500,5011614000,5893811700,16615100000,16415500000,22985500000,19832400000,18908100000,4978200000,17768700000,20779800000,19143500000,11696200000,9577000000,12831200000,15841100000,13714700000,
Gross capital formation (current LCU),Liechtenstein,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Lithuania,2514430000,2706292000,3159305000,3657822000,4170110000,5091041000,6481672000,9373498000,9185305000,3404355000,5081330000,6878022000,6601904000,6841738000,7178201000,7943341000,7470062000,8109067000,9265238000,8706877000,7271575000
Gross capital formation (current LCU),Luxembourg,5185451000,5304154000,5109232000,5588919000,6005839000,6513518000,6494583000,7345187000,8233823000,6319543000,7667765000,8540599000,8724742000,8908378000,9888821000,10264561000,10079182000,10987919000,10247465000,11670291000,11191943000
Gross capital formation (current LCU),"Macao SAR, China",5643000000,5093000000,5856000000,9019000000,13720000000,24877000000,39894000000,54157000000,51274000000,31896000000,29937000000,40691000000,50544000000,57928000000,86810000000,91139000000,78725000000,79190000000,76843000000,62858000000,52821000000
Gross capital formation (current LCU),Madagascar,7.48E+11,1.04E+12,8.02E+11,1.08E+12,2.00E+12,2.27E+12,2.78E+12,4.24E+12,7.10E+12,7.00E+12,5.64E+12,5.46E+12,5.13E+12,4.53E+12,4.99E+12,5.31E+12,6.16E+12,6.49E+12,9.50E+12,1.16E+13,8.76E+12
Gross capital formation (current LCU),Malawi,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Malaysia,95756000000,86023000000,94950000000,95326000000,1.09E+11,1.22E+11,1.35E+11,1.56E+11,1.65E+11,1.27E+11,1.92E+11,2.11E+11,2.50E+11,2.64E+11,2.76E+11,2.99E+11,3.25E+11,3.51E+11,3.46E+11,3.18E+11,2.79E+11
Gross capital formation (current LCU),Maldives,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Mali,3.61E+11,5.20E+11,4.27E+11,5.69E+11,6.22E+11,6.88E+11,7.65E+11,9.32E+11,1.06E+12,1.06E+12,1.27E+12,1.21E+12,1.09E+12,1.25E+12,1.43E+12,1.61E+12,1.99E+12,1.93E+12,1.94E+12,2.28E+12,1.66E+12
Gross capital formation (current LCU),Malta,1117722229,888107369.5,783839508.8,1093408078,1176428140,1428373884,1275007835,1364074347,1373307184,1253924976,1518339269,1224387091,1263403597,1284940612,1370794016,2413215990,2451292350,2460798776,2589622848,2966932531,2903086568
Gross capital formation (current LCU),Marshall Islands,,,,,23499449.85,24852869.63,41817000.15,39886950.73,28736324.19,56889623.17,68301468.73,39538259.51,22887268.07,44718711.77,37421676.34,31536912.92,40515919.21,47448449.02,48990587.95,122676750.2,48773336.53
Gross capital formation (current LCU),Mauritania,4802625100,5583124600,4608664100,11586227100,22098840900,38136716100,27373451400,31630113600,40951006400,32696288200,50085120800,73505973000,98123275200,1.03E+11,83414800000,77007800000,70522700000,92248300000,1.24E+11,1.17E+11,1.19E+11
Gross capital formation (current LCU),Mauritius,31804348900,27860517200,31987481900,38429183600,44128741800,43385155400,56995000000,66317000000,72047000000,69338000000,83472000000,79178000000,85489000000,81247000000,76342000000,73632000000,77317000000,83545000000,94373000000,99533000000,81762000000
Gross capital formation (current LCU),Mexico,1.56E+12,1.51E+12,1.60E+12,1.72E+12,2.04E+12,2.15E+12,2.51E+12,2.78E+12,3.12E+12,2.97E+12,3.26E+12,3.70E+12,4.03E+12,3.85E+12,4.04E+12,4.56E+12,5.05E+12,5.38E+12,5.68E+12,5.56E+12,4.86E+12
Gross capital formation (current LCU),"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Moldova,3836197000,4435646000,4885640000,6401421000,8443363000,11606441000,14656076000,20359798000,24682991000,13984603000,20578218900,23753549400,25524642600,29809346600,31384493000,35308761400,34961438500,38614159400,50275175900,51777868900,47665333800
Gross capital formation (current LCU),Monaco,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Mongolia,3.55E+11,3.50E+11,3.82E+11,5.90E+11,7.36E+11,1.14E+12,1.45E+12,1.92E+12,2.86E+12,2.27E+12,4.11E+12,7.66E+12,9.33E+12,1.02E+13,7.82E+12,5.61E+12,5.42E+12,7.68E+12,1.28E+13,1.35E+13,8.38E+12
Gross capital formation (current LCU),Montenegro,238593000,303518000,255217000,232770000,277704000,321735000,519149000,934664000,1277847000,806647000,680330000,631045000,654928000,659261000,699240000,734380000,1032230000,1299306000,1488231000,1583130000,1305322000
Gross capital formation (current LCU),Morocco,1.09E+11,1.23E+11,1.27E+11,1.45E+11,1.64E+11,1.67E+11,1.87E+11,2.19E+11,2.80E+11,2.62E+11,2.67E+11,2.93E+11,2.97E+11,3.11E+11,3.08E+11,3.25E+11,3.50E+11,3.64E+11,3.84E+11,3.79E+11,3.32E+11
Gross capital formation (current LCU),Mozambique,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Myanmar,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Namibia,4638621700,6815017900,6562233900,7225485000,8137567000,9092122300,12027552500,15004059500,19513712400,19896204900,19926476500,20161959500,28556806200,34517026900,46891302400,44618101200,34742911900,30481978900,27008590300,27778008200,24270671500
Gross capital formation (current LCU),Nauru,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Nepal,92272000000,98648692700,93019800000,1.05E+11,1.32E+11,1.56E+11,1.76E+11,2.09E+11,2.47E+11,3.13E+11,4.56E+11,4.34E+11,5.03E+11,5.78E+11,6.92E+11,7.58E+11,7.37E+11,1.15E+12,1.37E+12,1.60E+12,1.18E+12
Gross capital formation (current LCU),Netherlands,1.02E+11,1.09E+11,1.05E+11,1.05E+11,1.08E+11,1.13E+11,1.23E+11,1.45E+11,1.45E+11,1.29E+11,1.29E+11,1.30E+11,1.22E+11,1.22E+11,1.20E+11,1.55E+11,1.45E+11,1.52E+11,1.62E+11,1.80E+11,1.73E+11
Gross capital formation (current LCU),New Caledonia,1.01E+11,1.01E+11,1.16E+11,1.53E+11,1.50E+11,1.79E+11,2.25E+11,2.89E+11,3.04E+11,2.54E+11,3.58E+11,3.70E+11,3.67E+11,3.59E+11,3.40E+11,3.26E+11,2.75E+11,2.69E+11,,,
Gross capital formation (current LCU),New Zealand,26406000000,29542000000,30749000000,34866000000,39075000000,41420000000,40867000000,46250000000,43047000000,38347000000,41024000000,43799000000,45934000000,51533000000,55800000000,59111000000,62641000000,68778000000,73386000000,76666000000,75523000000
Gross capital formation (current LCU),Nicaragua,17275480000,17394829700,16699742800,17887264100,22260097900,27380552100,33575000000,42871000000,55309000000,39160000000,46463000000,67909000000,76907000000,83915000000,89064000000,1.16E+11,1.19E+11,1.24E+11,98942000000,74999000000,84566000000
Gross capital formation (current LCU),Niger,2.09E+11,2.47E+11,2.82E+11,2.74E+11,2.48E+11,4.47E+11,4.92E+11,5.19E+11,8.61E+11,9.84E+11,1.27E+12,1.31E+12,1.41E+12,1.50E+12,1.67E+12,1.85E+12,1.70E+12,1.69E+12,2.06E+12,2.32E+12,2.25E+12
Gross capital formation (current LCU),Nigeria,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),North Macedonia,54404000000,43804000000,53863000000,48175000000,59094000000,61213000000,71683000000,88422000000,1.16E+11,1.07E+11,1.07E+11,1.25E+11,1.35E+11,1.45E+11,1.60E+11,1.70E+11,1.93E+11,1.99E+11,2.14E+11,2.37E+11,2.00E+11
Gross capital formation (current LCU),Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Norway,3.29E+11,3.22E+11,3.18E+11,3.16E+11,3.85E+11,4.48E+11,5.32E+11,6.39E+11,6.76E+11,5.93E+11,6.51E+11,7.15E+11,7.72E+11,8.45E+11,8.60E+11,8.43E+11,8.64E+11,9.16E+11,9.92E+11,1.07E+12,1.09E+12
Gross capital formation (current LCU),Oman,1152919400,1287366900,1471881600,1929922400,2656653400,2560651700,3885231500,5513657900,8542534500,5248151700,5007283600,8242600000,10153200000,11189000000,10201600000,11007600000,10424300000,10521700000,11144530000,9096378100,8061702200
Gross capital formation (current LCU),Pakistan,8.40E+11,9.05E+11,9.02E+11,1.01E+12,1.19E+12,1.40E+12,1.77E+12,1.96E+12,2.28E+12,2.58E+12,2.63E+12,2.89E+12,3.39E+12,3.75E+12,4.17E+12,4.81E+12,5.21E+12,5.81E+12,6.69E+12,6.79E+12,7.04E+12
Gross capital formation (current LCU),Palau,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Panama,4489734100,3333168600,3093724700,3932098600,4244528200,4543993200,5337711500,7676000000,10648000000,8523200000,11250000000,13401900000,17663300000,20067600000,22119500000,23127300000,23452300000,25957847200,,,
Gross capital formation (current LCU),Papua New Guinea,2131363000,2386147000,2470031600,2503600100,2530590200,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Paraguay,5.35E+12,6.27E+12,7.45E+12,1.02E+13,1.15E+13,1.39E+13,1.66E+13,1.92E+13,2.39E+13,2.10E+13,3.08E+13,3.49E+13,3.13E+13,3.66E+13,4.08E+13,4.12E+13,4.05E+13,4.51E+13,5.25E+13,5.13E+13,4.81E+13
Gross capital formation (current LCU),Peru,35445000000,33146000000,34623000000,35780000000,38420000000,43339000000,57040000000,70436000000,92336000000,72711000000,99030000000,1.14E+11,1.25E+11,1.39E+11,1.41E+11,1.47E+11,1.43E+11,1.42E+11,1.56E+11,1.59E+11,1.30E+11
Gross capital formation (current LCU),Philippines,5.80E+11,7.62E+11,8.90E+11,9.21E+11,1.10E+12,1.10E+12,1.05E+12,1.16E+12,1.53E+12,1.46E+12,1.92E+12,2.10E+12,2.16E+12,2.49E+12,2.76E+12,2.98E+12,3.73E+12,4.23E+12,4.96E+12,5.15E+12,3.13E+12
Gross capital formation (current LCU),Poland,1.84E+11,1.60E+11,1.50E+11,1.59E+11,1.89E+11,1.97E+11,2.32E+11,2.99E+11,3.17E+11,2.82E+11,3.01E+11,3.49E+11,3.38E+11,3.15E+11,3.57E+11,3.77E+11,3.75E+11,3.97E+11,4.56E+11,4.69E+11,4.39E+11
Gross capital formation (current LCU),Portugal,36953361000,38230837000,36927726000,33763155000,36272149000,37035714000,38116332000,40536466000,42231528000,36561184000,37944575000,32749913000,26425682000,24946632000,26505973000,28494100000,29526045000,33755287000,37529144000,39643359000,38332479000
Gross capital formation (current LCU),Puerto Rico,12164239000,12159261000,11598595000,11619063000,12303264000,12248521000,12211212000,11987794000,11373578000,10053900000,9012100000,10105100000,10496200000,9763000000,9159900000,8888800000,8425500000,8062700000,15478300000,16135500000,11221600000
Gross capital formation (current LCU),Qatar,13027000000,18590000000,23011000000,29867000000,36399000000,55610000000,92830000000,1.34E+11,1.73E+11,1.53E+11,1.42E+11,1.77E+11,1.85E+11,2.01E+11,2.39E+11,2.18E+11,2.70E+11,2.50E+11,2.71E+11,2.81E+11,2.30E+11
Gross capital formation (current LCU),Romania,15907400000,26713600000,33762700000,44515900000,59255100000,65779400000,94146500000,1.33E+11,1.79E+11,1.44E+11,1.46E+11,1.63E+11,1.65E+11,1.60E+11,1.67E+11,1.82E+11,1.79E+11,2.04E+11,2.24E+11,2.58E+11,2.62E+11
Gross capital formation (current LCU),Russian Federation,1.37E+12,1.96E+12,2.17E+12,2.76E+12,3.56E+12,4.34E+12,5.70E+12,8.03E+12,1.05E+13,7.34E+12,1.05E+13,1.46E+13,1.67E+13,1.70E+13,1.77E+13,1.84E+13,1.98E+13,2.17E+13,2.28E+13,2.48E+13,2.53E+13
Gross capital formation (current LCU),Rwanda,99104000000,1.11E+11,1.18E+11,1.51E+11,1.97E+11,2.48E+11,2.75E+11,3.74E+11,6.05E+11,6.78E+11,7.33E+11,8.64E+11,1.10E+12,1.24E+12,1.31E+12,1.49E+12,1.77E+12,1.83E+12,1.85E+12,2.51E+12,2.26E+12
Gross capital formation (current LCU),Samoa,,,,,,,,,,,581554444.2,659948871.6,716935761.3,663773004.4,690817491.2,716460359.5,782276876.9,722055733.3,747140603.2,804325106.1,778045054.7
Gross capital formation (current LCU),San Marino,,,,,,,,,,,,,,,,154618869.8,209183461.1,258712369.5,288880779.3,346851257.3,244121170
Gross capital formation (current LCU),Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Saudi Arabia,1.37E+11,1.36E+11,1.40E+11,1.58E+11,1.93E+11,2.48E+11,3.14E+11,4.13E+11,5.32E+11,5.10E+11,6.13E+11,6.99E+11,7.52E+11,7.60E+11,8.34E+11,8.59E+11,7.72E+11,7.72E+11,8.29E+11,8.90E+11,7.62E+11
Gross capital formation (current LCU),Senegal,9.55E+11,1.22E+12,1.12E+12,1.22E+12,1.26E+12,1.43E+12,1.37E+12,1.65E+12,1.97E+12,1.55E+12,1.60E+12,1.76E+12,2.22E+12,2.25E+12,2.53E+12,2.71E+12,2.86E+12,3.64E+12,4.19E+12,4.38E+12,5.03E+12
Gross capital formation (current LCU),Serbia,39807400000,1.50E+11,2.09E+11,2.58E+11,3.99E+11,4.19E+11,4.74E+11,6.31E+11,7.68E+11,5.69E+11,5.72E+11,6.62E+11,7.34E+11,7.16E+11,6.87E+11,8.06E+11,8.19E+11,9.32E+11,1.15E+12,1.36E+12,1.33E+12
Gross capital formation (current LCU),Seychelles,931462000,1566549700,1121988300,444561400,855401700,1283789000,1810001100,2109744000,2560931000,3245754500,4386709100,4564586600,5632805000,6158770500,8994000000,9679000000,10401000000,11364000000,12239000000,12455000000,11773000000
Gross capital formation (current LCU),Sierra Leone,14591000,234688000,306353000,364356000,402951000,536426000,566630000,606323000,676157000,814171000,3188376000,5365826000,4600591900,2933552300,3105975400,3325369200,4650975400,5106807000,4804634000,4603125800,4832843400
Gross capital formation (current LCU),Singapore,58259600000,44419600000,41546500000,29302000000,44510500000,45750200000,52850600000,62900300000,82619900000,77291700000,90436900000,93787100000,1.08E+11,1.15E+11,1.17E+11,1.07E+11,1.17E+11,1.29E+11,1.26E+11,1.26E+11,1.09E+11
Gross capital formation (current LCU),Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Slovak Republic,8566852000,10532606000,11230645000,10611967000,12351501000,14978094000,16046929000,17815568000,19489357000,13141455000,16840030000,18462377000,15265162000,15639261000,16693750000,19732710000,18910122000,19524019000,20987630000,22405852000,18584044000
Gross capital formation (current LCU),Slovenia,5448993000,5641028000,5991848000,6803405000,7956260000,8286002000,9532865000,11590581000,12472143000,8502250000,8131567000,8038024000,6800848000,7140167000,7291277000,7445595000,7452418000,8615240000,9775602000,10023665000,9437682000
Gross capital formation (current LCU),Solomon Islands,163000000,171000000,139000000,283300000,347500000,524700000,547000000,697000000,804700000,830000000,1299700000,1221000000,1274300000,1375300000,1244800000,1650600000,1887700000,2267700000,2458700000,3003500000,2110000000
Gross capital formation (current LCU),Somalia,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),South Africa,1.59E+11,1.70E+11,2.05E+11,2.33E+11,2.80E+11,3.09E+11,3.80E+11,4.54E+11,5.56E+11,5.24E+11,5.38E+11,6.27E+11,6.63E+11,7.42E+11,7.64E+11,8.24E+11,8.07E+11,8.44E+11,8.67E+11,8.90E+11,6.98E+11
Gross capital formation (current LCU),South Sudan,,,,,,,,,4200428900,3856969300,3463118900,4228004200,2489984400,6179304000,3292820500,2486769300,,,,,
Gross capital formation (current LCU),Spain,1.73E+11,1.85E+11,2.00E+11,2.21E+11,2.43E+11,2.73E+11,3.07E+11,3.27E+11,3.16E+11,2.49E+11,2.39E+11,2.19E+11,1.90E+11,1.76E+11,1.85E+11,2.05E+11,2.09E+11,2.26E+11,2.46E+11,2.59E+11,2.29E+11
Gross capital formation (current LCU),Sri Lanka,3.53E+11,3.10E+11,3.68E+11,4.01E+11,5.28E+11,6.58E+11,8.22E+11,1.00E+12,1.22E+12,1.18E+12,,,,,,3.96E+12,4.67E+12,5.72E+12,5.84E+12,5.43E+12,5.17E+12
Gross capital formation (current LCU),St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),St. Lucia,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),St. Martin (French part),,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Sudan,7843780000,8347611700,10299250900,12303129400,16226309200,18175718700,22498207900,25532679000,28008791000,29964654100,34880000000,48634900000,44536600000,54005400000,66287900000,65589800000,59507200000,93359320000,1.31E+11,2.80E+11,2.35E+11
Gross capital formation (current LCU),Suriname,,,,,,,2894000000,3723000000,4297000000,5339000000,4342000000,,,,,,,,,,
Gross capital formation (current LCU),Sweden,5.52E+11,5.75E+11,5.75E+11,5.93E+11,6.18E+11,6.53E+11,7.26E+11,8.26E+11,8.39E+11,7.03E+11,8.21E+11,8.89E+11,8.46E+11,8.61E+11,9.38E+11,1.04E+12,1.09E+12,1.19E+12,1.26E+12,1.27E+12,1.26E+12
Gross capital formation (current LCU),Switzerland,1.28E+11,1.34E+11,1.26E+11,1.27E+11,1.23E+11,1.42E+11,1.55E+11,1.58E+11,1.68E+11,1.71E+11,1.62E+11,1.81E+11,1.72E+11,1.65E+11,1.70E+11,1.68E+11,1.73E+11,1.78E+11,1.83E+11,1.90E+11,2.06E+11
Gross capital formation (current LCU),Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Tajikistan,168200000,420022100,313758400,435035800,726340800,839400000,1490500000,3154100000,4693900000,5125100000,5891700000,8783600000,8414200000,10024600000,11930500000,22781700000,22202300000,19284900000,26479100000,27995900000,28105000000
Gross capital formation (current LCU),Tanzania,1.87E+12,2.18E+12,2.47E+12,3.27E+12,4.45E+12,5.69E+12,7.08E+12,8.88E+12,1.25E+13,1.32E+13,1.43E+13,1.87E+13,2.17E+13,2.73E+13,3.11E+13,3.09E+13,3.49E+13,3.84E+13,4.95E+13,5.55E+13,5.87E+13
Gross capital formation (current LCU),Thailand,1.13E+12,1.24E+12,1.31E+12,1.51E+12,1.79E+12,2.32E+12,2.27E+12,2.31E+12,2.74E+12,1.99E+12,2.74E+12,3.03E+12,3.46E+12,3.55E+12,3.16E+12,3.07E+12,3.08E+12,3.55E+12,4.13E+12,4.02E+12,3.72E+12
Gross capital formation (current LCU),Timor-Leste,123034100,144210500,131022500,109383000,75341500,72995800,55077700,101305900,203165500,355211400,376732400,733266000,696671000,583257400,624573900,587597900,653704800,564762800,558961700,544251600,356090400
Gross capital formation (current LCU),Togo,2.45E+11,2.55E+11,2.89E+11,3.09E+11,3.16E+11,2.60E+11,2.39E+11,3.38E+11,3.49E+11,3.22E+11,3.72E+11,5.09E+11,4.89E+11,6.58E+11,7.06E+11,8.57E+11,7.25E+11,6.24E+11,7.47E+11,7.62E+11,8.54E+11
Gross capital formation (current LCU),Tonga,68893400,86936200,99642700,93985400,98434700,114064900,124778900,130622000,138272800,162861900,214440100,270093400,290850000,183940000,176688000,208899000,225952000,275123000,257047000,295342000,274720000
Gross capital formation (current LCU),Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Tunisia,7622900000,8311000000,7834200000,8250200000,9050100000,9077400000,10729600000,11809000000,14107700000,14251900000,17087953100,16962030800,19284476000,18878800000,20367300000,19522100000,19510100000,21722900000,25945500000,23874600000,15003600000
Gross capital formation (current LCU),Turkiye,40675346900,44570806700,76432618100,1.05E+11,1.46E+11,1.82E+11,2.34E+11,2.54E+11,2.88E+11,2.30E+11,3.12E+11,4.36E+11,4.44E+11,5.40E+11,5.95E+11,6.63E+11,7.36E+11,9.62E+11,1.11E+12,1.07E+12,1.58E+12
Gross capital formation (current LCU),Turkmenistan,1814400000,2286800000,2493600000,3020000000,3403636400,4093668800,4338990300,5022000000,15681990000,26846726000,33391538000,43267016000,47302896000,,,,,,,,
Gross capital formation (current LCU),Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Tuvalu,,,,,,,,,,,,,,,,,,,,,
Gross capital formation (current LCU),Uganda,1.82E+12,1.99E+12,2.19E+12,2.61E+12,3.09E+12,3.59E+12,3.85E+12,4.68E+12,5.63E+12,1.29E+13,1.47E+13,1.73E+13,1.83E+13,2.40E+13,2.22E+13,2.19E+13,2.56E+13,2.67E+13,2.93E+13,3.37E+13,3.38E+13
Gross capital formation (current LCU),Ukraine,34880000000,46064000000,47274000000,60859000000,75427000000,1.03E+11,1.39E+11,2.09E+11,2.71E+11,1.62E+11,2.06E+11,2.76E+11,2.86E+11,2.50E+11,2.13E+11,3.17E+11,5.18E+11,5.95E+11,6.62E+11,5.92E+11,3.77E+11
Gross capital formation (current LCU),United Arab Emirates,,85377553900,90926733700,1.01E+11,1.08E+11,1.34E+11,1.57E+11,2.39E+11,2.91E+11,2.95E+11,2.89E+11,2.98E+11,3.01E+11,2.76E+11,3.28E+11,3.37E+11,3.41E+11,3.58E+11,3.65E+11,3.44E+11,2.92E+11
Gross capital formation (current LCU),United Kingdom,2.03E+11,2.10E+11,2.19E+11,2.26E+11,2.35E+11,2.52E+11,2.71E+11,2.88E+11,2.80E+11,2.32E+11,2.60E+11,2.65E+11,2.75E+11,2.95E+11,3.30E+11,3.42E+11,3.57E+11,3.85E+11,3.91E+11,4.11E+11,4.70E+12
Gross capital formation (current LCU),United States,2.43E+12,2.35E+12,2.37E+12,2.49E+12,2.77E+12,3.05E+12,3.25E+12,3.27E+12,3.11E+12,2.57E+12,2.81E+12,2.97E+12,3.24E+12,3.43E+12,3.65E+12,3.86E+12,3.84E+12,4.05E+12,4.35E+12,4.56E+12,4.43E+13
Gross capital formation (current LCU),Uruguay,39923390800,39882257800,37811191500,51669759200,68624799500,75223412300,92484874600,1.09E+11,1.51E+11,1.45E+11,1.63E+11,2.03E+11,2.52E+11,2.82E+11,3.03E+11,3.11E+11,3.07E+11,3.03E+11,2.99E+11,3.14E+11,3.70E+11
